ImageName,Label,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19
oblong (723).jpg,Oblong,1.215791237,0.789843442,0.272636348,0.942940616,0.893363414,0.757087895,0.707128981,0.562918987,0.469189504,0.401129561,0.216093808,0.183711158,0.332956186,0.394561405,0.51819305,0.654989572,0.736912644,0.878894008,0.930159315
oblong (725).jpg,Oblong,1.264532565,0.799788618,0.264947045,1.026399159,0.97386653,0.814626339,0.766792091,0.600691842,0.501612977,0.436481811,0.258029048,0.120128782,0.247952966,0.303195266,0.431519462,0.568900165,0.653530615,0.80185065,0.851691069
oblong (726).jpg,Oblong,1.21692881,0.819720858,0.263273028,0.807136481,0.738676119,0.616904858,0.530200841,0.409989041,0.310097644,0.254235373,0.109752815,0.318818079,0.523504824,0.594190773,0.668748056,0.80741882,0.880105148,1.012184437,1.082923627
oblong (727).jpg,Oblong,1.311684104,0.810052278,0.296547408,0.904205741,0.852008414,0.69800462,0.648027195,0.485685317,0.384770124,0.318177435,0.16750769,0.171007512,0.293769049,0.355627116,0.48953903,0.640583825,0.728837118,0.89071169,0.953164552
oblong (728).jpg,Oblong,1.229360406,0.78434797,0.299250948,0.889345679,0.80125247,0.677887899,0.547645475,0.448521891,0.30590753,0.253442219,0.145945718,0.147327849,0.278296392,0.339449688,0.470845931,0.610399648,0.691457337,0.835869371,0.895526392
oblong (729).jpg,Oblong,1.23161584,0.789523323,0.283519332,0.911386747,0.829715411,0.701104416,0.592163546,0.473896032,0.354372879,0.29153524,0.16177025,0.192952452,0.375691068,0.45394552,0.539407982,0.678028237,0.743108248,0.860266682,0.920423688
oblong (73).jpg,Oblong,1.234473828,0.814846242,0.272695973,0.936412586,0.875303978,0.733572981,0.675639833,0.532118958,0.446368438,0.388862754,0.219282549,0.217144157,0.39483704,0.456653835,0.537673985,0.670089153,0.74176311,0.871494629,0.93657172
oblong (730).jpg,Oblong,1.267356185,0.825607465,0.295745315,0.946339834,0.877428291,0.736126729,0.651123019,0.508564061,0.391829484,0.323400429,0.1795197,0.172787842,0.323199461,0.394423908,0.511477616,0.658416306,0.735661878,0.874711032,0.938376373
oblong (731).jpg,Oblong,1.310192078,0.831788131,0.25754891,1.006785545,0.939498653,0.792564319,0.710478761,0.566035766,0.449099897,0.389333365,0.237953975,0.146468595,0.286528583,0.347579045,0.473946839,0.621405401,0.706562464,0.857864512,0.919767962
oblong (732).jpg,Oblong,1.28259739,0.807773144,0.262479495,0.924005133,0.851061741,0.701128041,0.618940442,0.477619278,0.371366535,0.316706699,0.189252018,0.157746501,0.28738281,0.34490591,0.447994836,0.588067915,0.66640154,0.813882664,0.881991091
oblong (733).jpg,Oblong,1.335821442,0.835445208,0.255092713,1.01935044,0.969559012,0.802369166,0.758116988,0.58899044,0.477839167,0.410664437,0.240635398,0.150716177,0.265290128,0.316828631,0.462862693,0.60184504,0.691727106,0.852049199,0.901073751
oblong (735).jpg,Oblong,1.224767325,0.838951158,0.260512354,0.858883398,0.770417364,0.663369417,0.527949718,0.451458405,0.307726774,0.25811995,0.143437568,0.228242883,0.401511836,0.473630673,0.594102447,0.724586046,0.802318914,0.947645322,1.010610964
oblong (736).jpg,Oblong,1.249812919,0.817024399,0.259072843,0.948226211,0.881496787,0.742892889,0.670713175,0.53159911,0.431086117,0.366690458,0.208739753,0.21064478,0.389487132,0.462781784,0.552443198,0.690168285,0.760652866,0.894292119,0.963945964
oblong (737).jpg,Oblong,1.178835848,0.770124707,0.226736201,1.217607329,1.181916309,1.054602284,1.032462694,0.867767297,0.783135574,0.697374848,0.47077502,0.105522813,0.299134319,0.383175046,0.503314458,0.656205825,0.730399533,0.862399213,0.920996055
oblong (738).jpg,Oblong,1.20585429,0.811719317,0.276895674,0.852843311,0.796724471,0.653034803,0.593057586,0.444192275,0.346290059,0.283462875,0.136114689,0.20990241,0.343337373,0.407621037,0.530990051,0.684508349,0.771223542,0.929905638,0.994957903
oblong (739).jpg,Oblong,1.32157969,0.827276094,0.292055358,1.030378985,0.945577648,0.790594866,0.682205775,0.542345482,0.409297731,0.348646936,0.224187579,0.096273552,0.228434998,0.291968839,0.413050014,0.556560086,0.634444561,0.776040434,0.840804161
oblong (74).jpg,Oblong,1.222581392,0.840731952,0.234909348,1.001893251,0.947025245,0.799502036,0.748156256,0.592881017,0.509146564,0.447932273,0.262053636,0.188452129,0.35422248,0.41301498,0.504377498,0.640064856,0.71912923,0.860165719,0.925720351
oblong (740).jpg,Oblong,1.182352941,0.835294118,0.274738158,0.990430055,0.919986998,0.770825827,0.679407713,0.533004982,0.410091539,0.349649865,0.201241867,0.18361578,0.329698558,0.392333589,0.518460065,0.668645264,0.75430393,0.90269129,0.964361783
oblong (741).jpg,Oblong,1.264792875,0.799678047,0.262820719,0.994961877,0.960475204,0.796223703,0.791388579,0.60105801,0.538160642,0.466970132,0.27527056,0.128491715,0.262574426,0.323576997,0.429850002,0.568403971,0.648362958,0.798527276,0.860805875
oblong (742).jpg,Oblong,1.248289442,0.832940241,0.28397225,1.165686003,1.069750907,0.907232959,0.775386508,0.644448932,0.499947021,0.441553795,0.310977725,0.014140692,0.103362638,0.154510165,0.26717026,0.387786214,0.460754863,0.587605148,0.638562032
oblong (743).jpg,Oblong,1.184654669,0.790992938,0.24467126,0.997766388,0.958497564,0.800255768,0.785413616,0.612853508,0.551289287,0.490527415,0.295305394,0.116840498,0.250384584,0.304200892,0.413877928,0.549624621,0.631614863,0.777471964,0.830130179
oblong (744).jpg,Oblong,1.301973707,0.810831959,0.28208757,0.940729041,0.861353087,0.724620348,0.609194505,0.47780308,0.331850884,0.264371805,0.133965658,0.200454463,0.350406997,0.426110554,0.567450115,0.731925254,0.816636943,0.966222496,1.032143773
oblong (745).jpg,Oblong,1.328975305,0.836209492,0.238749919,0.674940301,0.606337588,0.497702479,0.404358191,0.311307163,0.194986842,0.144170529,0.018980801,0.367985513,0.540248028,0.607522554,0.736757801,0.881589771,0.972141877,1.140138237,1.217934876
oblong (746).jpg,Oblong,1.226105641,0.829557639,0.266221871,0.995837699,0.919180346,0.781276409,0.678473394,0.545692696,0.419390368,0.359422929,0.20368833,0.235646827,0.419500534,0.48524767,0.589646008,0.727237782,0.80534061,0.942960952,1.005742177
oblong (747).jpg,Oblong,1.269370462,0.791800803,0.282102538,0.938198858,0.884059735,0.746545239,0.688156465,0.540864138,0.441285197,0.380409392,0.21157462,0.206097552,0.352685868,0.412789536,0.535216921,0.676900917,0.760099316,0.906150094,0.960045991
oblong (748).jpg,Oblong,1.156788329,0.7669852,0.277103436,0.731381764,0.66399552,0.551232857,0.471667197,0.365985622,0.275467678,0.222958998,0.097230657,0.293663376,0.492334108,0.566121031,0.632394848,0.761697215,0.823825157,0.943461778,1.012228128
oblong (749).jpg,Oblong,1.274735821,0.814036305,0.28696046,0.99378533,0.907161783,0.77637208,0.656661379,0.5369003,0.40916797,0.346446247,0.204464906,0.193531619,0.400096842,0.478291048,0.553864698,0.694394333,0.761157454,0.886009616,0.950704367
oblong (75).jpg,Oblong,1.270160308,0.857598115,0.284956218,1.092396504,1.006763293,0.856473604,0.746320427,0.610581775,0.481392765,0.418144424,0.272633173,0.09399643,0.253429185,0.318371682,0.417446749,0.545545107,0.61682716,0.746065276,0.807198852
oblong (750).jpg,Oblong,1.298751056,0.850670913,0.280209302,0.99942493,0.933437505,0.774125498,0.699198729,0.537492807,0.423112448,0.361010675,0.208621896,0.15756232,0.29164712,0.35185568,0.480535057,0.632164805,0.721166137,0.879740782,0.94262124
oblong (751).jpg,Oblong,1.31643207,0.82288849,0.310052453,0.823443366,0.767323465,0.625293871,0.560375754,0.414111776,0.306543514,0.246967599,0.110495769,0.204897386,0.32636763,0.387029877,0.530362739,0.688798407,0.783648075,0.955552673,1.018056331
oblong (752).jpg,Oblong,1.262760349,0.777109647,0.266628104,1.048378535,0.984263956,0.829795668,0.759310988,0.590747296,0.478104301,0.406647533,0.256014956,0.081134524,0.211547263,0.275195514,0.388812548,0.531468329,0.607132321,0.744475129,0.804162156
oblong (753).jpg,Oblong,1.261611791,0.785387798,0.265069625,1.01569642,0.948181595,0.809334769,0.723799436,0.575740178,0.4481617,0.37835631,0.230662334,0.191596259,0.349049678,0.420755151,0.543499753,0.692885469,0.768106748,0.900926174,0.961629196
oblong (754).jpg,Oblong,1.292614488,0.811555997,0.291485039,0.686802701,0.614096126,0.499731572,0.399230083,0.292297184,0.176540193,0.119110595,0.000278294,0.364289353,0.56604248,0.655488071,0.76361039,0.936465216,1.019968208,1.17659597,1.250915418
oblong (755).jpg,Oblong,1.286914506,0.831579078,0.250265553,0.943763072,0.877677774,0.747815588,0.667940353,0.54209368,0.438051446,0.377954069,0.2148656,0.236126577,0.426741535,0.498521496,0.591364391,0.732913815,0.811188933,0.952713002,1.020764123
oblong (756).jpg,Oblong,1.262273677,0.77174256,0.262170668,0.947643897,0.890411592,0.744357906,0.684206672,0.521444019,0.419346399,0.352561911,0.198659048,0.173769816,0.317676479,0.384408859,0.500482756,0.652635753,0.733506428,0.879512159,0.942242667
oblong (757).jpg,Oblong,1.287507574,0.806803922,0.294688862,1.060101326,0.974214675,0.831182524,0.721285732,0.584420105,0.459816689,0.392968895,0.248555758,0.148267784,0.331048945,0.402143165,0.475245815,0.601219666,0.660755826,0.771759529,0.831450866
oblong (758).jpg,Oblong,1.345140857,0.792411249,0.295005596,0.938933049,0.883335449,0.743854641,0.684890575,0.54036929,0.432820829,0.362639057,0.194769055,0.229289148,0.392336929,0.464681218,0.591578251,0.734084504,0.811182038,0.951703427,1.010533666
oblong (759).jpg,Oblong,1.172345934,0.820458257,0.285955871,0.8379235,0.761323313,0.612224031,0.510420379,0.375625353,0.252088701,0.193267962,0.086313899,0.118513463,0.221495393,0.280369034,0.413735938,0.57057086,0.662804857,0.827492566,0.894809618
oblong (76).jpg,Oblong,1.268714383,0.810244297,0.282577816,0.894612346,0.842232573,0.694570695,0.647173452,0.487066517,0.402070428,0.337910893,0.167846632,0.215423569,0.371920316,0.440130616,0.548785656,0.703722707,0.787644141,0.939525029,1.007871589
oblong (760).jpg,Oblong,1.246028885,0.756856146,0.250554861,0.914478242,0.873941623,0.735922844,0.713584061,0.551446862,0.475965009,0.404203642,0.219797438,0.227812185,0.387172475,0.459062171,0.570348709,0.719883134,0.797203925,0.941274947,1.00343714
oblong (761).jpg,Oblong,1.224530886,0.774765806,0.281723004,0.959455145,0.918483114,0.782460246,0.750965489,0.585362293,0.505371521,0.431000417,0.23002871,0.202520223,0.364318881,0.430945793,0.534382861,0.679007832,0.755793432,0.892003375,0.953403622
oblong (762).jpg,Oblong,1.225068865,0.796152856,0.231886527,0.816715791,0.760954916,0.634458003,0.580473615,0.455725969,0.367706952,0.309800389,0.152927611,0.301580487,0.474733412,0.543214511,0.648500941,0.784325878,0.859741332,1.001863839,1.070850219
oblong (763).jpg,Oblong,1.229767005,0.767755506,0.234200539,0.877011784,0.818117922,0.702168402,0.624785228,0.51435294,0.380592293,0.31042773,0.141873185,0.346224034,0.514890952,0.586728058,0.735073415,0.870208615,0.9448458,1.077189043,1.128090732
oblong (764).jpg,Oblong,1.205706427,0.794911694,0.241671224,1.049933051,0.995468991,0.846293589,0.796118363,0.629331315,0.541656162,0.474375132,0.282932303,0.170517982,0.334815513,0.395469122,0.491126098,0.626956738,0.701941542,0.834508957,0.89291183
oblong (765).jpg,Oblong,1.268883561,0.777660236,0.276740611,1.014944463,0.944880376,0.790821236,0.707858113,0.554038323,0.431597177,0.367142962,0.231505005,0.09300484,0.218716516,0.280602658,0.407379591,0.551097131,0.630538758,0.774313345,0.832974636
oblong (766).jpg,Oblong,1.223686776,0.783169323,0.259041169,0.906845755,0.83920503,0.699330108,0.620324476,0.487183889,0.373203038,0.311349791,0.174934318,0.179348391,0.313770201,0.376321088,0.497758096,0.634100965,0.710074001,0.85227091,0.914319134
oblong (767).jpg,Oblong,1.214180984,0.785675948,0.223656007,1.01846246,0.964510813,0.816224655,0.764077561,0.586108072,0.477754489,0.400951654,0.226914424,0.241509848,0.402103722,0.477781706,0.60024456,0.757180349,0.835984949,0.978763357,1.041485921
oblong (768).jpg,Oblong,1.294403926,0.825158866,0.258636223,1.124394202,1.058846955,0.929457186,0.830083543,0.700379691,0.547002251,0.468985742,0.273577884,0.224991024,0.413560844,0.488581058,0.638588663,0.775913297,0.855795495,0.988438689,1.038656566
oblong (769).jpg,Oblong,1.268145461,0.778450315,0.275749834,0.884882755,0.821771923,0.685360529,0.612384176,0.477141268,0.363943402,0.30098954,0.160644801,0.205613582,0.346642324,0.41425256,0.546019429,0.692367215,0.773101204,0.921785727,0.982383634
oblong (77).jpg,Oblong,1.265830042,0.837416196,0.26051442,0.777852523,0.712383678,0.594702616,0.514480681,0.401803673,0.304403056,0.250808783,0.10807859,0.313469946,0.510961218,0.579528589,0.659630316,0.793234232,0.869526964,1.012838148,1.085735629
oblong (770).jpg,Oblong,1.20922058,0.841459057,0.2739479,0.951276772,0.87105255,0.712717285,0.616634529,0.468482308,0.349026988,0.291832428,0.173426197,0.126746652,0.245372192,0.301021576,0.411294161,0.551670119,0.6313624,0.7767099,0.843339137
oblong (771).jpg,Oblong,1.227372865,0.827136022,0.296906727,0.881136747,0.795769275,0.654453186,0.540393055,0.424121859,0.290226325,0.234733156,0.132113818,0.131890447,0.245967496,0.307431625,0.438662099,0.587797192,0.671436848,0.824822347,0.893231993
oblong (772).jpg,Oblong,1.228687826,0.806737971,0.262270736,0.963960373,0.918971697,0.782760046,0.746219667,0.587059933,0.50012197,0.429597163,0.250889166,0.198533407,0.352423408,0.420883782,0.535519643,0.679419847,0.757134026,0.898819012,0.959367801
oblong (773).jpg,Oblong,1.273252152,0.810369609,0.243341294,0.832338619,0.757231091,0.63706335,0.534623437,0.425931091,0.303139087,0.247023892,0.114546642,0.293158605,0.466293186,0.533992025,0.641004634,0.780702372,0.858433212,1.001927602,1.070459428
oblong (774).jpg,Oblong,1.257178932,0.8,0.321648954,0.92747371,0.851502713,0.710203649,0.603395905,0.473480491,0.335618913,0.273352786,0.152945439,0.124293883,0.243320562,0.308511568,0.455363068,0.60908473,0.696525426,0.851965557,0.913045829
oblong (775).jpg,Oblong,1.200756264,0.785893462,0.232076263,0.966315275,0.906554163,0.763120339,0.710073738,0.559871087,0.473711368,0.407195772,0.243076366,0.17425777,0.342817375,0.41087082,0.487224264,0.612997087,0.675202922,0.794436682,0.861032989
oblong (776).jpg,Oblong,1.201603482,0.779396294,0.239350229,0.821934093,0.772813695,0.633663776,0.595939213,0.439506911,0.360163117,0.296406906,0.146536467,0.245463672,0.3941791,0.46271088,0.568850135,0.720416157,0.799896794,0.949003171,1.017749972
oblong (777).jpg,Oblong,1.105651711,0.788248038,0.243559923,0.859992901,0.801406939,0.664091851,0.609928933,0.465257593,0.384801124,0.326204396,0.174077916,0.238244042,0.405240616,0.468887272,0.54408435,0.678130973,0.745698956,0.871223166,0.939835807
oblong (778).jpg,Oblong,1.255660493,0.802150135,0.266817429,0.81328655,0.747937198,0.614367787,0.536498913,0.401354995,0.29150141,0.230310268,0.087878607,0.310634579,0.480989833,0.550054997,0.659662735,0.803075502,0.88053536,1.023864149,1.09030842
oblong (779).jpg,Oblong,1.224679568,0.798660961,0.270402352,0.940976108,0.879387023,0.732122989,0.661681287,0.509346415,0.39850452,0.330928789,0.17767203,0.185464846,0.323725737,0.387773398,0.512587126,0.658174397,0.739895415,0.889278334,0.950821904
oblong (78).jpg,Oblong,1.206666667,0.806694214,0.272717959,0.926463995,0.86093881,0.726056713,0.650420467,0.5138342,0.414808494,0.352190864,0.18865896,0.226681686,0.40586987,0.474585899,0.565660997,0.705098492,0.777870367,0.908873122,0.974872634
oblong (780).jpg,Oblong,1.233467723,0.82771659,0.241628599,1.254718301,1.193746815,1.040716571,0.981080576,0.822230099,0.728449674,0.66189374,0.454282731,0.041855528,0.219586229,0.283138549,0.371375119,0.49815302,0.566232464,0.686941228,0.744778465
oblong (781).jpg,Oblong,1.275108928,0.817346656,0.27603519,1.032376628,0.969116825,0.803908161,0.731122719,0.559013625,0.432802279,0.364363621,0.22332412,0.105166572,0.215895932,0.27294643,0.410742723,0.553486187,0.638292225,0.793450504,0.849215156
oblong (782).jpg,Oblong,1.26935754,0.817366208,0.302481872,0.866995361,0.826916946,0.673788515,0.642800607,0.467539669,0.377328548,0.31038691,0.154235463,0.180433282,0.286436038,0.34185063,0.476224474,0.628277442,0.721845139,0.897509775,0.956076609
oblong (783).jpg,Oblong,1.212996204,0.796037683,0.245623736,0.764894989,0.699035164,0.5772185,0.491175646,0.376284252,0.263837262,0.211711107,0.086750972,0.280802798,0.426617433,0.484343374,0.603381988,0.743278511,0.829189902,0.985302061,1.050748076
oblong (784).jpg,Oblong,1.301356184,0.803950036,0.277826178,0.969700681,0.892886115,0.748655424,0.645980515,0.50681734,0.378052167,0.314582052,0.193067308,0.108247779,0.239078057,0.308773971,0.437150226,0.599160405,0.68343149,0.834425527,0.902722643
oblong (785).jpg,Oblong,1.190087433,0.777155402,0.222365209,0.950927446,0.895341671,0.745463425,0.689343624,0.522743211,0.415367844,0.343776602,0.189676998,0.192122262,0.326295563,0.392799711,0.518776594,0.671595793,0.753948656,0.906014589,0.968950225
oblong (786).jpg,Oblong,1.219682374,0.834014898,0.252789506,0.883160123,0.832939289,0.675140392,0.636906166,0.474367015,0.396623672,0.340055649,0.1761921,0.18404092,0.311537517,0.363072088,0.469853868,0.605385642,0.690030297,0.84600718,0.908885664
oblong (787).jpg,Oblong,1.226096042,0.814501847,0.284517577,0.882146419,0.817102364,0.672980128,0.597687454,0.450544827,0.343654169,0.277900694,0.142037746,0.156969739,0.288580615,0.353442802,0.468542138,0.614522345,0.693708366,0.83826111,0.903041693
oblong (788).jpg,Oblong,1.26597294,0.791465242,0.239591239,0.962101687,0.925277205,0.776209922,0.757496234,0.599158005,0.525013993,0.45926845,0.247999835,0.228383129,0.37490818,0.433005875,0.566712098,0.708343126,0.796504795,0.948631523,0.997353988
oblong (789).jpg,Oblong,1.250059126,0.794145935,0.259234257,0.956669015,0.882910114,0.726595677,0.638563911,0.476266209,0.35515705,0.293299257,0.167724368,0.176872941,0.307850194,0.371424401,0.485856986,0.636789294,0.716910119,0.864131114,0.930924556
oblong (79).jpg,Oblong,1.199401695,0.838747608,0.307461147,1.082032486,1.011121522,0.887461896,0.753077283,0.623530845,0.414418679,0.328427698,0.170085253,0.318742921,0.487032884,0.575517055,0.76760656,0.934029383,1.015591157,1.148227366,1.198687172
oblong (790).jpg,Oblong,1.319950015,0.782534057,0.276785537,0.878892783,0.861314223,0.721219732,0.74485837,0.575327024,0.541060158,0.471143257,0.228675322,0.294459194,0.465647498,0.533858064,0.664629829,0.817655282,0.907562677,1.06438299,1.116529869
oblong (791).jpg,Oblong,1.29123714,0.836626319,0.274404262,0.808552093,0.727213418,0.597631716,0.487665249,0.374494107,0.256441795,0.201960556,0.071259447,0.294338078,0.481109076,0.548615603,0.641120511,0.786829206,0.868183346,1.019320482,1.095564796
